SiteID,period,sen_richness,p_richness,mean_salinity,mean_organic,seg_id_nat,HFP_period,Protocol,HYBAS_ID,elevation,sen_temp,p_temp,mean_temp,mean_Q,zone,Longitude,Latitude
S8294,2005_2018,0.166666667,0.37109337,969.2348937,20.08569169,20316008,43,Electrofishing,2040048790,45,0.0531541893390334,0.7425568219265775,11.90701612587326,17.562367567728977,Intermediate,-2.169769108,52.26958
S8295,1982_2004,0,0.755888047,161.949343,0.022296163,20033805,13,Electrofishing_backpack,2040030100,167,0.0187329178189719,0.0813178739034836,3.975804957119461,140.39485326073583,Cold,22.89947,67.24614
S8295,2005_2018,0,0.102684116,161.8920805,0.017995345,20033805,12,Electrofishing_backpack,2040030100,167,0.0037893028347083,0.5840703669455065,4.404263766183485,159.192218713294,Cold,22.89947,67.24614
S8296,1982_2004,0.166666667,0.071496611,162.2484034,0.072049337,20033226,9,Electrofishing_backpack,2040030110,343,0.0225676522371923,0.090976463086059,3.994518673934167,26.756318100635266,Cold,21.43263,67.30842
S8296,2005_2018,NA,NA,162.371933,0.090135887,20033226,9,Electrofishing_backpack,2040030110,343,0.0050137640577454,0.8266659696701553,4.366217839020631,33.24199216206779,Cold,21.43263,67.30842
S8298,1982_2004,0.214285714,0.01484179,159.7543505,0.018528891,20033807,13,Electrofishing_backpack,2040030100,170,0.020189546633084,0.0813178739034836,4.004931660492088,141.5456881794228,Cold,22.98133,67.2598
S8298,2005_2018,-0.087121212,0.068452785,159.8346651,0.015358935,20033807,12,Electrofishing_backpack,2040030100,170,0.0081507975224471,0.7425568219265775,4.411542984721887,165.38929918423923,Cold,22.98133,67.2598
S83,1982_2004,0,1,3563.093831,23.95308304,20331705,42,Electrofishing,2040048790,21,0.0515402221249429,0.0174568765763827,12.183003333974488,2.6804204792061364,Intermediate,-0.019159614,51.6915
S83,2005_2018,-0.05,0.698535358,3383.300476,23.40701247,20331705,42,Electrofishing,2040048790,21,0.0348254382688141,0.3244236905215787,12.556009814512862,2.8633498904541548,Intermediate,-0.019159614,51.6915
S830,1982_2004,0,0.504985075,107.7905867,4.782245027,20506517,22,Electrofishing_partialsection,2040020320,627,0.0334874663866383,0.0447289373136521,11.438251398556494,5.318081876067135,Intermediate,2.350415287,44.88212
S830,2005_2018,0,0.605325966,136.4852154,5.413769639,20506517,22,Electrofishing_partialsection,2040020320,627,0.0469032705017227,0.4434214028640828,11.882904981646664,4.96790989930922,Intermediate,2.350415287,44.88212
S8300,1982_2004,-0.208333333,0.433421931,1181.723511,75.7633194,20300948,42,Electrofishing,2040048790,87,0.0363807819783108,0.0265222350895124,11.29457766414515,1.9382719799709136,Intermediate,-2.173858344,52.83983
S8300,2005_2018,-0.083333333,1,1079.281576,44.25614421,20300948,42,Electrofishing,2040048790,87,0.044859890218782,0.511220344688192,11.430557057855324,1.776920698254415,Intermediate,-2.173858344,52.83983
S8302,1982_2004,0,0.003509994,129.4216251,0.092257261,20033857,18,Electrofishing_backpack,2040030100,177,0.018318153187926,0.090976463086059,4.010998507204394,160.04047936996852,Cold,23.25805,67.25551
S8302,2005_2018,-0.118055556,0.048402774,129.5816932,0.090403172,20033857,12,Electrofishing_backpack,2040030100,177,0.0105884828005732,0.6614159170078631,4.434922242473034,188.25852200818613,Cold,23.25805,67.25551
S832,2005_2018,NA,NA,122.9789391,23.62006188,20501909,12,Electrofishing_partialsection,2040020320,746,0.0405395025770034,0.4434214028640828,11.358184831908517,4.230127024324533,Intermediate,2.399573096,45.117
S832,1982_2004,0,0.268381627,84.57598842,12.72464362,20501909,15,Electrofishing_partialsection,2040020320,746,0.0188338254011872,0.1538208223920303,10.96322869105335,3.720698604264432,Intermediate,2.399573096,45.117
S8320,1982_2004,NA,NA,162.1145325,0.042369854,20033226,1.3664399,Electrofishing_backpack,2040030110,325,0.0225676522371923,0.090976463086059,3.994518673934167,26.756318100635266,Cold,21.49536,67.36154
S8320,2005_2018,0.775,1,161.973468,0.021714526,20033226,1.3664399,Electrofishing_backpack,2040030110,325,0.0050137640577454,0.8266659696701553,4.366217839020631,33.24199216206779,Cold,21.49536,67.36154
S8321,1982_2004,0,0.044010984,162.1240409,0.138641958,20032539,1.285611,Electrofishing_backpack,2040030110,279,0.0218855453240312,0.169645513311097,3.6839463148472698,179.25230523850144,Cold,22.00872,67.34325
S8321,2005_2018,0,0.00897457,162.1688068,0.138315324,20032539,0.28561106000000003,Electrofishing_backpack,2040030110,279,0.0051965604002939,0.8266659696701553,3.9942972490705286,184.34253656572085,Cold,22.00872,67.34325
S8324,1982_2004,NA,NA,163.745575,0.076719232,20033544,4.8095207,Electrofishing_backpack,2040030100,202,0.0124078590336557,0.1130510195870704,4.044490220216856,90.34929203658707,Cold,22.44103,67.34395
S8324,2005_2018,0,0.772829993,165.2837219,0.60020827,20033544,3.8095202,Electrofishing_backpack,2040030100,202,0.0045502622323283,0.9128140271840748,4.4629767599337615,104.10797858803542,Cold,22.44103,67.34395
S8327,1982_2004,NA,NA,3157.073975,12.37442541,20549097,37,Electrofishing,2040016230,NA,0.0291800573144905,0.0644965282504244,12.857147520599792,10.082302512645075,Warm,-2.637387,42.94162
S8327,2005_2018,0,0.558184649,4173.477132,13.38890553,20549097,38,Electrofishing,2040016230,NA,0.0216768451014803,0.5840703669455065,13.075210265509323,9.874613787294246,Warm,-2.637387,42.94162
S8329,1982_2004,0.105555556,0.031754499,162.0898522,0.147189404,20032300,2.629548,Electrofishing_backpack,2040030110,293,0.0201618358512301,0.169645513311097,3.6805391370396303,158.93474356233114,Cold,21.9365,67.36925
S8329,2005_2018,-0.090909091,0.03414083,162.0402656,0.13684024,20032300,1.629548,Electrofishing_backpack,2040030110,293,0.003735551455511,0.8266659696701553,4.016157507053121,172.19252160300744,Cold,21.9365,67.36925
S8330,1982_2004,0.083916084,0.002173433,164.0245945,0.365463222,20032302,8.646446,Electrofishing_backpack,2040030100,199,0.0141622085955855,0.2452110609976798,3.6544754095608014,101.81534826135118,Cold,22.61583,67.35383
S8330,2005_2018,0,0.812703686,164.0888607,0.342283473,20032302,7.6464467,Electrofishing_backpack,2040030100,199,0.0095221552049413,0.6614159170078631,4.186892087825811,102.53702864637964,Cold,22.61583,67.35383
S8332,1982_2004,NA,NA,164.0969849,0.124444425,20032301,3.421137,Electrofishing_backpack,2040030100,218,0.0091891721281915,0.2452110609976798,3.862862148851781,71.61120368902563,Cold,22.3558,67.36962
S8332,2005_2018,-0.126984127,0.433421931,164.2961457,0.322520071,20032301,2.421137,Electrofishing_backpack,2040030100,218,0.0050171297472662,1,4.276734341607872,80.09407913113156,Cold,22.3558,67.36962
S8335,1982_2004,0,0.07282737,161.3076314,0.041398081,20031901,9,Electrofishing_backpack,2040030110,295,0.0198647117520548,0.2049044237197508,3.6653622235825263,151.3356579803846,Cold,21.89281,67.39216
S8335,2005_2018,0,0.050911625,161.2960475,0.035974401,20031901,9,Electrofishing_backpack,2040030110,295,0.0033616262434345,0.6614159170078631,4.0089453281117935,164.71804645534917,Cold,21.89281,67.39216
S8337,1982_2004,0,0.762043288,161.3011289,0.039853418,20031574,9,Electrofishing_backpack,2040030110,295,0.0184834627635215,0.2049044237197508,3.675604891207176,144.4267885503841,Cold,21.91176,67.40593
S8337,2005_2018,0,0.334260685,161.2960475,0.035974401,20031574,9,Electrofishing_backpack,2040030110,295,0.0014431175619860001,0.5840703669455065,4.00938756461886,155.6094244661961,Cold,21.91176,67.40593
S8338,1982_2004,0,0.040238677,162.7666144,0.01067518,20031304,9,Electrofishing_backpack,2040030110,410,0.0156961783722932,0.1130510195870704,3.4788984454751257,47.83982865784615,Cold,20.87571,67.44558
S8338,2005_2018,-0.090909091,0.008583453,162.7913001,0.008822335,20031304,9,Electrofishing_backpack,2040030110,410,0.0262544586868547,0.511220344688192,3.754681860266349,49.56161997330019,Cold,20.87571,67.44558
S8340,1982_2004,0,0.241566587,164.1104202,0.388796503,20032302,13,Electrofishing_backpack,2040030100,196,0.0141622085955855,0.2452110609976798,3.6544754095608014,101.81534826135118,Cold,22.63458,67.38087
S8340,2005_2018,NA,NA,164.2186356,0.409486785,20032302,12,Electrofishing_backpack,2040030100,196,0.0095221552049413,0.6614159170078631,4.186892087825811,102.53702864637964,Cold,22.63458,67.38087
S8341,1982_2004,0,0.121076655,162.7458813,0.09731392,20031903,7.374671,Electrofishing_backpack,2040030100,195,0.0217823031716923,0.0644965282504244,3.68842494808253,115.3805583955248,Cold,22.67041,67.38497
S8341,2005_2018,0,0.803957507,162.6630696,0.065131611,20031903,6.374671,Electrofishing_backpack,2040030100,195,0.0014767606723307,0.8266659696701553,4.229092311345174,122.3178194736023,Cold,22.67041,67.38497
S8343,1982_2004,0.408333333,0.613354356,1447.463184,34.38693123,20296202,46,Electrofishing,2040048790,122,0.0338514909031093,0.0393970496843572,11.081440314945738,1.6117107386077223,Intermediate,-2.181590859,52.99555
S8343,2005_2018,NA,NA,2250.293762,30.33990479,20296202,46,Electrofishing,2040048790,122,0.043289726642786,0.3810744816092943,11.243504893272693,1.4713560091929696,Intermediate,-2.181590859,52.99555
S8345,1982_2004,0,0.216591255,163.757116,0.004756558,20030578,9,Electrofishing_backpack,2040030110,465,0.0206989028517982,0.1015368339673374,3.134949384214224,79.39804341548297,Cold,20.56885,67.47175
S8345,2005_2018,0,0.114692379,163.7606768,0.00493771,20030578,9,Electrofishing_backpack,2040030110,465,0.018689055840116,0.3244236905215787,3.4577956529398945,81.21897440973183,Cold,20.56885,67.47175
S8346,1982_2004,0,0.042582798,161.2454853,0.046916543,20031234,1.6814853,Electrofishing_backpack,2040030110,329,0.0195922464188242,0.169645513311097,3.586732891630349,133.20103110546134,Cold,21.84299,67.42914
S8346,2005_2018,0,0.0186657,161.2338965,0.041246206,20031234,1.6814853,Electrofishing_backpack,2040030110,329,0.0073035153387546,0.4434214028640828,3.9415594773477935,142.97604461127338,Cold,21.84299,67.42914
S8347,1982_2004,0,1,163.7587586,0.004954231,20030578,9,Electrofishing_backpack,2040030110,475,0.0206989028517982,0.1015368339673374,3.134949384214224,79.39804341548297,Cold,20.53693,67.47736
S8347,2005_2018,0,0.023868442,163.7606768,0.00493771,20030578,9,Electrofishing_backpack,2040030110,475,0.018689055840116,0.3244236905215787,3.4577956529398945,81.21897440973183,Cold,20.53693,67.47736
S8349,1982_2004,NA,NA,163.2683563,0.10390766,20032302,8.209431,Electrofishing_backpack,2040030100,220,0.0141622085955855,0.2452110609976798,3.6544754095608014,101.81534826135118,Cold,22.40182,67.41925
S8349,2005_2018,0,0.288844366,163.8821747,0.312428385,20032302,7.2094307,Electrofishing_backpack,2040030100,220,0.0095221552049413,0.6614159170078631,4.186892087825811,102.53702864637964,Cold,22.40182,67.41925
S8350,1982_2004,0,0.596351198,162.6797994,0.082002096,20031525,4.625596,Electrofishing_backpack,2040030100,198,0.0201250187439802,0.0506570300941187,3.6301499399806256,107.63464996034809,Cold,22.66995,67.41425
S8350,2005_2018,NA,NA,NA,NA,20031525,3.625596,Electrofishing_backpack,2040030100,198,-7.026098482348e-4,0.9128140271840748,4.179143495082757,114.80643384291352,Cold,22.66995,67.41425
S8351,1982_2004,NA,NA,738.5058594,87.33611298,20356948,36.47931,Electrofishing,2040048790,21,0.0257410414196736,0.0813178739034836,12.414913019009834,10.80445734107728,Intermediate,-2.181805839,50.6795
S8351,2005_2018,0,0.300353115,691.7426056,71.35999145,20356948,28.47931,Electrofishing,2040048790,21,0.0022156878342242,0.9128140271840748,12.662141546591188,10.560309123944936,Intermediate,-2.181805839,50.6795
S8354,1982_2004,0,0.005544415,163.3771624,0.293189783,20030298,1.8524976,Electrofishing_backpack,2040030110,363,0.0239690994468477,0.0572296357328574,3.3578092526814927,95.18237007891447,Cold,21.06284,67.49525
S8354,2005_2018,0,0.05802402,163.3915492,0.274195951,20030298,1.8524976,Electrofishing_backpack,2040030110,363,0.0138645684792244,0.5840703669455065,3.7452501304077126,98.80121305995588,Cold,21.06284,67.49525
S8355,1982_2004,NA,NA,163.4896622,0.393145919,20031122,6.270486,Electrofishing_backpack,2040030100,207,0.0159172485610287,0.1015368339673374,3.2470701651992946,105.5114353658378,Cold,22.66175,67.4478
S8355,2005_2018,0,0.193896024,163.6544015,0.34689057,20031122,5.270486,Electrofishing_backpack,2040030100,207,-7.833875042368e-4,1,3.760255016488119,104.39170032786647,Cold,22.66175,67.4478
S8356,1982_2004,0,0.60330347,166.0208555,0.151043679,20030298,1.3186836,Electrofishing_backpack,2040030110,375,0.0239690994468477,0.0572296357328574,3.3578092526814927,95.18237007891447,Cold,21.04824,67.50994
S8356,2005_2018,0,0.149296663,166.3006352,0.156175853,20030298,1.3186836,Electrofishing_backpack,2040030110,375,0.0138645684792244,0.5840703669455065,3.7452501304077126,98.80121305995588,Cold,21.04824,67.50994
S8357,1982_2004,-0.145833333,0.148561775,1523.022827,35.48201418,20297544,35,Electrofishing,2040048790,113,0.0308487658480888,0.0393970496843572,11.05641398965508,1.7188644606923749,Intermediate,-2.184918063,52.94092
S8357,2005_2018,NA,NA,1986.49353,22.97934341,20297544,35,Electrofishing,2040048790,113,0.0398231428671527,0.511220344688192,11.19332603767415,1.428004251266913,Intermediate,-2.184918063,52.94092
S8360,1982_2004,0,1,153.8281555,0.063257903,20031006,8.75,Electrofishing_backpack,2040030100,171,0.0150579954955009,0.0725086672874208,3.870586081638823,204.511713572694,Cold,23.52204,67.45358
S8360,2005_2018,NA,NA,NA,NA,20031006,7.75,Electrofishing_backpack,2040030100,171,0.0034816449335398,0.9128140271840748,4.271668997001537,238.18779786033468,Cold,23.52204,67.45358
S8361,1982_2004,0.080128205,0.063603885,154.03438,0.055022064,20031006,13,Electrofishing_backpack,2040030100,188,0.0150579954955009,0.0725086672874208,3.870586081638823,204.511713572694,Cold,23.43619,67.45931
S8361,2005_2018,NA,NA,NA,NA,20031006,12,Electrofishing_backpack,2040030100,188,0.0034816449335398,0.9128140271840748,4.271668997001537,238.18779786033468,Cold,23.43619,67.45931
S8362,1982_2004,0.076923077,0.001620006,163.1159736,0.348623084,20031122,15.641504,Electrofishing_backpack,2040030100,226,0.0159172485610287,0.1015368339673374,3.2470701651992946,105.5114353658378,Cold,22.66322,67.50935
S8362,2005_2018,0,0.06452309,163.1088943,0.314163981,20031122,9.641504,Electrofishing_backpack,2040030100,226,-7.833875042368e-4,1,3.760255016488119,104.39170032786647,Cold,22.66322,67.50935
S8365,1982_2004,0,1,938.8299763,22.56267102,20316008,43,Electrofishing,2040048790,38,0.0455370281632256,0.0174568765763827,11.801149811348106,16.715578800947434,Intermediate,-2.187476659,52.25692
S8365,2005_2018,0,1,920.7738158,18.52260361,20316008,44,Electrofishing,2040048790,38,0.0531541893390334,0.7425568219265775,11.90701612587326,17.562367567728977,Intermediate,-2.187476659,52.25692
S8370,1982_2004,0,0.014863429,169.2343893,0.520585589,20028133,1.2973992,Electrofishing_backpack,2040030110,427,0.0212096358549916,0.1015368339673374,3.203273373783165,70.1592457323911,Cold,20.55569,67.67527
S8370,2005_2018,0,0.069036348,168.8534339,0.472004121,20028133,1.2973992,Electrofishing_backpack,2040030110,427,0.0171226929550245,0.4434214028640828,3.549932279603656,69.36732943074716,Cold,20.55569,67.67527
S8371,1982_2004,0,0.1475014,164.3433189,0.041944981,20029437,7.728224,Electrofishing_backpack,2040030100,189,0.0143542117419307,0.0447289373136521,3.457149964655315,255.02249893202207,Cold,23.47697,67.56764
S8371,2005_2018,NA,NA,NA,NA,20029437,6.728224,Electrofishing_backpack,2040030100,189,0.0043785840533148,0.9128140271840748,3.915189736818464,268.9241807732861,Cold,23.47697,67.56764
S8374,1982_2004,NA,NA,NA,NA,20027878,26.725245,Electrofishing_backpack,2040030100,338,0.015478846330868,0.0813178739034836,2.913078616196853,23.050645922248403,Cold,21.02124,67.67376
S8374,2005_2018,0,0.080855598,167.4407451,0.166201619,20027878,7.725245,Electrofishing_backpack,2040030100,338,0.0036435252351141,1,3.4439087899300893,18.60523443615741,Cold,21.02124,67.67376
S8375,1982_2004,0,0.105192505,164.3281962,0.039425434,20029437,8.209431,Electrofishing_backpack,2040030100,213,0.0143542117419307,0.0447289373136521,3.457149964655315,255.02249893202207,Cold,23.42871,67.58274
S8375,2005_2018,NA,NA,164.2823257,0.024769098,20029437,7.2094307,Electrofishing_backpack,2040030100,213,0.0043785840533148,0.9128140271840748,3.915189736818464,268.9241807732861,Cold,23.42871,67.58274
S8378,1982_2004,0,0.151772228,166.4988145,0.034911339,20029072,6.379548,Electrofishing_backpack,2040030100,195,0.0164573242105981,0.0813178739034836,3.391872859938083,258.53280739246367,Cold,23.53695,67.60349
S8378,2005_2018,NA,NA,NA,NA,20029072,5.379548,Electrofishing_backpack,2040030100,195,-0.0052197427597401,1,3.843121914192805,290.3227141829457,Cold,23.53695,67.60349
S8379,1982_2004,NA,NA,162.8134613,0.039977789,20027649,7.728224,Electrofishing_backpack,2040030100,274,0.0172596242843405,0.169645513311097,2.874431843593213,71.30256738679239,Cold,21.43046,67.69078
S8379,2005_2018,0,0.515272682,162.7598673,0.0251191,20027649,7.728224,Electrofishing_backpack,2040030100,274,0.0041232843327895,0.8266659696701553,3.412715263293076,62.95924343992423,Cold,21.43046,67.69078
S838,1982_2004,0.75,1,3505.277995,17.46703211,20332253,46,Electrofishing,2040048790,72,0.0496925017482773,0.015108741031786,11.98558291113007,2.42483703488103,Intermediate,-0.385834533,51.65978
S838,2005_2018,0,0.013191402,3233.923584,17.10038619,20332253,46,Electrofishing,2040048790,72,0.0281138617109266,0.5840703669455065,12.295823099222938,2.412194993280663,Intermediate,-0.385834533,51.65978
S8382,1982_2004,0,0.030382822,166.6827183,0.032785188,20029072,12.209431,Electrofishing_backpack,2040030100,213,0.0164573242105981,0.0813178739034836,3.391872859938083,258.53280739246367,Cold,23.47473,67.61439
S8382,2005_2018,NA,NA,166.6313858,0.020510138,20029072,11.209431,Electrofishing_backpack,2040030100,213,-0.0052197427597401,1,3.843121914192805,290.3227141829457,Cold,23.47473,67.61439
S8383,1982_2004,0,0.001229125,223.281107,0.297911354,20027449,1.285611,Electrofishing_backpack,2040030110,465,0.0200960264845414,0.1130510195870704,3.001186941455754,56.65483961460106,Cold,20.32395,67.73372
S8383,2005_2018,0,0.008511662,233.1371983,0.151804105,20027449,1.285611,Electrofishing_backpack,2040030110,465,0.0197884346172241,0.2735614117247491,3.306827295548157,54.304916942586665,Cold,20.32395,67.73372
S8387,1982_2004,0,0.296518666,160.9547491,0.058314287,20027973,1.3122085000000001,Electrofishing_backpack,2040030100,260,0.0244963748542073,0.0813178739034836,2.736371004894435,88.71917996164551,Cold,22.68281,67.6705
S8387,2005_2018,0,0.093195121,160.8982435,0.039026826,20027973,0.3122085,Electrofishing_backpack,2040030100,260,-0.0150900882506848,0.8266659696701553,3.250753395233661,86.64633348569627,Cold,22.68281,67.6705
S8388,1982_2004,NA,NA,168.6345215,0.217811853,20027211,5.0086575,Electrofishing_backpack,2040030100,328,0.0211690555270646,0.1391441748224249,2.5885653351363618,48.54807826960816,Cold,21.01847,67.73616
S8388,2005_2018,0,0.21658748,167.2614861,0.16322045,20027211,5.0086575,Electrofishing_backpack,2040030100,328,0.0122899289129087,0.5840703669455065,3.190705544054729,36.17107608326622,Cold,21.01847,67.73616
S8390,1982_2004,NA,NA,163.4643097,0.078872181,20027153,5.0092955,Electrofishing_backpack,2040030100,292,0.0206122584714846,0.1538208223920303,2.70339146078776,68.37949900978474,Cold,21.16798,67.73463
S8390,2005_2018,0,0.671125458,163.4137662,0.05980829,20027153,5.0092955,Electrofishing_backpack,2040030100,292,0.0043992552507405,0.9128140271840748,3.2820331945831893,55.39603369193536,Cold,21.16798,67.73463
S8391,1982_2004,0.142857143,0.321785528,161.0861427,0.030958414,20027651,1.6814853,Electrofishing_backpack,2040030100,285,0.0214201180197615,0.090976463086059,2.6640790773254897,70.74602629828074,Cold,22.64488,67.69076
S8391,2005_2018,0,0.813557774,161.0620619,0.019999575,20027651,0.6814853,Electrofishing_backpack,2040030100,285,-0.0044325704316192,0.9128140271840748,3.1783468070176952,66.95522203048162,Cold,22.64488,67.69076
S8392,1982_2004,NA,NA,164.0754395,0.066514812,20026619,5.253213,Electrofishing_backpack,2040030100,317,0.0202185847241522,0.1866605224155817,2.652858904495047,37.11455981946023,Cold,20.92657,67.77568
S8392,2005_2018,0,0.4511516,163.9406633,0.044195976,20026619,5.253213,Electrofishing_backpack,2040030100,317,0.0050988966268822,0.8266659696701553,3.141545515711961,35.30245216110323,Cold,20.92657,67.77568
S8393,1982_2004,0,1,1393.986084,32.31953287,20297544,36,Electrofishing,2040048790,126,0.0308487658480888,0.0393970496843572,11.05641398965508,1.7188644606923749,Intermediate,-2.193995356,52.95098
S8393,2005_2018,NA,NA,NA,NA,20297544,36,Electrofishing,2040048790,126,0.0398231428671527,0.511220344688192,11.19332603767415,1.428004251266913,Intermediate,-2.193995356,52.95098
S8394,1982_2004,0,1,162.314386,0.003050228,20027094,1.3186836,Electrofishing_backpack,2040030100,259,0.0114063990388002,0.1391441748224249,3.555325749377974,47.837270451572365,Cold,23.16721,67.70464
S8394,2005_2018,NA,NA,162.3139954,0.001015494,20027094,0.31868365,Electrofishing_backpack,2040030100,259,0.0035006181552757,1,3.9230073657277695,55.07898044114086,Cold,23.16721,67.70464
S8397,1982_2004,NA,NA,251.0600586,1.029856563,20025595,22.282633,Electrofishing_backpack,2040030100,439,0.0182256100753623,0.0644965282504244,2.798593092025805,4.907292883473002,Cold,20.3453,67.82344
S8397,2005_2018,0.174242424,0.223507588,262.0622673,0.770572212,20025595,22.282633,Electrofishing_backpack,2040030100,439,-0.0075633901016356,0.8266659696701553,3.3308240347399125,5.8563203054067525,Cold,20.3453,67.82344
S8399,2005_2018,-0.291666667,0.185326304,584.6809234,23.92243231,20457757,5.2534194,Electrofishing_backpack,2040539930,179,0.0569109469217323,0.011793457077065,12.585386618011125,43.0291387639357,Intermediate,16.97969,46.8846
S8399,1982_2004,NA,NA,NA,NA,20457757,12.25342,Electrofishing_backpack,2040539930,179,0.0246161584709371,0.1866605224155817,11.980969176166097,49.05139313063624,Intermediate,16.97969,46.8846
S8406,1982_2004,NA,NA,NA,NA,20074649,1.4367015,Electrofishing_backpack,2040029940,110,0.0120747293416801,0.3692092650321579,5.464560130614833,37.037210706398106,Cold,26.79376,64.8288
S8406,2005_2018,0,0.37109337,153.9617272,0.362146557,20074649,1.4367015,Electrofishing_backpack,2040029940,110,-0.0035212095710329,0.9128140271840748,5.795560047720806,41.37803267051224,Cold,26.79376,64.8288
S8408,1982_2004,NA,NA,428.4562073,3.135420561,20538604,48.292892,Electrofishing,2040019160,111,0.0308794914001311,0.0447289373136521,13.92785889211861,24.02584498865627,Warm,-1.821436,43.33799
S8408,2005_2018,0,0.80856952,479.9723649,3.585955772,20538604,48.292892,Electrofishing,2040019160,111,0.0184996673545765,0.6614159170078631,14.145620979750268,26.93611517756568,Warm,-1.821436,43.33799
S8410,1982_2004,0.027777778,0.1475014,162.3148251,0.003860092,20027094,1.7575073,Electrofishing_backpack,2040030100,246,0.0114063990388002,0.1391441748224249,3.555325749377974,47.837270451572365,Cold,23.19388,67.73039
S8410,2005_2018,NA,NA,162.3139954,0.001015494,20027094,0.7575073,Electrofishing_backpack,2040030100,246,0.0035006181552757,1,3.9230073657277695,55.07898044114086,Cold,23.19388,67.73039
S842,1982_2004,0,0.07363827,71.84740448,0.065226638,20226704,3.7575073,Electrofishing_backpack,2040031500,105,0.0155564040506233,0.2673270197885058,9.662704021697362,4.423803141537553,Intermediate,14.81578,56.42174
S842,2005_2018,-0.267857143,0.148561775,72.77654267,0.077285065,20226704,3.7575073,Electrofishing_backpack,2040031500,105,0.0485344873635944,0.0626981162609825,10.20634955423252,4.455385148253166,Intermediate,14.81578,56.42174
S8420,1982_2004,0,0.288844366,164.971994,0.026864306,20027279,12.209431,Electrofishing_backpack,2040030100,200,0.0097506300721082,0.2244114837865725,3.618308131330112,84.21674831797347,Cold,23.4603,67.73996
S8420,2005_2018,NA,NA,164.9430771,0.018340117,20027279,11.209431,Electrofishing_backpack,2040030100,200,0.0030651631286824,1,3.972439742157886,97.01738354549612,Cold,23.4603,67.73996
S8424,2005_2018,0,0.635256296,161.3148596,0.002072815,20026794,8.517902,Electrofishing_backpack,2040030100,237,0.0049648082210765,1,3.871758888000037,73.53116585371205,Cold,23.23754,67.76303
S8424,1982_2004,NA,NA,NA,NA,20026794,9.517902,Electrofishing_backpack,2040030100,237,0.0095036450055072,0.2049044237197508,3.5306045763362137,62.96275175987742,Cold,23.23754,67.76303
S8427,2005_2018,NA,NA,161.9485779,4.09192e-4,20026794,5.204915,Electrofishing_backpack,2040030100,239,0.0049648082210765,1,3.871758888000037,73.53116585371205,Cold,23.29324,67.76074
S8427,1982_2004,0,1,162.0339178,0.002420298,20026794,6.204915,Electrofishing_backpack,2040030100,239,0.0095036450055072,0.2049044237197508,3.5306045763362137,62.96275175987742,Cold,23.29324,67.76074
S843,1982_2004,NA,NA,72.25648117,0.076071121,20226704,3.7575073,Electrofishing_backpack,2040031500,105,0.0155564040506233,0.2673270197885058,9.662704021697362,4.423803141537553,Intermediate,14.81432,56.42191
S843,2005_2018,0,0.042582798,72.13540554,0.063684533,20226704,3.7575073,Electrofishing_backpack,2040031500,105,0.0485344873635944,0.0626981162609825,10.20634955423252,4.455385148253166,Intermediate,14.81432,56.42191
S8433,2005_2018,-0.2,0.002582018,161.9486988,0.001694612,20026794,4.75,Electrofishing_backpack,2040030100,238,0.0049648082210765,1,3.871758888000037,73.53116585371205,Cold,23.25594,67.76319
S8433,1982_2004,-0.292857143,0.023925843,162.0767803,0.002636461,20026794,5.75,Electrofishing_backpack,2040030100,238,0.0095036450055072,0.2049044237197508,3.5306045763362137,62.96275175987742,Cold,23.25594,67.76319
S8465,1982_2004,0.097222222,0.245278117,1393.986084,32.31953287,20297544,38,Electrofishing,2040048790,117,0.0308487658480888,0.0393970496843572,11.05641398965508,1.7188644606923749,Intermediate,-2.200001992,52.96573
S8465,2005_2018,-0.25,1,1968.309529,26.88414065,20297544,38,Electrofishing,2040048790,117,0.0398231428671527,0.511220344688192,11.19332603767415,1.428004251266913,Intermediate,-2.200001992,52.96573
S847,1982_2004,-0.097222222,0.47010076,902.4607087,201.2689209,20295025,40,Electrofishing,2040048790,11,0.048136718909479403,0.0112317769010268,11.880893424288102,5.336140824246055,Intermediate,-0.385873367,53.00845
S847,2005_2018,0,0.791081513,967.8994675,167.5669994,20295025,40,Electrofishing,2040048790,11,0.0348457282572681,0.3244236905215787,12.159867308065811,5.135565334696934,Intermediate,-0.385873367,53.00845
S8471,1982_2004,-0.166666667,0.129551353,165.2984436,0.116586251,20025037,1.3664399,Electrofishing_backpack,2040030100,216,0.0142169504267948,0.0644965282504244,3.2699697065167355,287.3379013371383,Cold,23.52296,67.91568
S8471,2005_2018,0.076923077,0.540291375,165.7156627,0.081270161,20025037,0.36643994,Electrofishing_backpack,2040030100,216,0.0012537935918526,0.7425568219265775,3.697784563834252,319.81419063907384,Cold,23.52296,67.91568
S8472,1982_2004,NA,NA,352.4977417,56.38842773,20352210,32,Electrofishing,2040048790,80,0.0341557367920065,0.1130510195870704,12.47357379904921,4.070457948458277,Intermediate,-2.200371412,50.88081
S8472,2005_2018,0,1,356.7178981,41.23421796,20352210,19,Electrofishing,2040048790,80,0.0261265021481253,0.6614159170078631,12.606777458805723,4.310997735386622,Intermediate,-2.200371412,50.88081
S8476,1982_2004,0,0.00816135,163.1864804,0.145050069,20022429,1.8524976,Electrofishing_backpack,2040030100,370,0.0178778983566413,0.1255701989229427,2.5383137958261512,63.16473407269288,Cold,21.6376,68.12228
